d3mIndex,type,repeat,fold
11520,TRAIN,0,0
11521,TRAIN,0,0
11524,TRAIN,0,0
11526,TRAIN,0,0
11527,TRAIN,0,0
11529,TRAIN,0,0
11530,TRAIN,0,0
11531,TRAIN,0,0
11532,TRAIN,0,0
11533,TRAIN,0,0
11534,TRAIN,0,0
11536,TRAIN,0,0
11537,TRAIN,0,0
11538,TRAIN,0,0
11539,TRAIN,0,0
11541,TRAIN,0,0
11543,TRAIN,0,0
11544,TRAIN,0,0
11545,TRAIN,0,0
11548,TRAIN,0,0
11549,TRAIN,0,0
11550,TRAIN,0,0
11551,TRAIN,0,0
11552,TRAIN,0,0
11553,TRAIN,0,0
11554,TRAIN,0,0
11555,TRAIN,0,0
11556,TRAIN,0,0
11560,TRAIN,0,0
11561,TRAIN,0,0
11563,TRAIN,0,0
11566,TRAIN,0,0
11568,TRAIN,0,0
11570,TRAIN,0,0
11571,TRAIN,0,0
11573,TRAIN,0,0
11574,TRAIN,0,0
11576,TRAIN,0,0
11577,TRAIN,0,0
11579,TRAIN,0,0
11580,TRAIN,0,0
11582,TRAIN,0,0
11586,TRAIN,0,0
11587,TRAIN,0,0
11588,TRAIN,0,0
11589,TRAIN,0,0
11590,TRAIN,0,0
11591,TRAIN,0,0
11594,TRAIN,0,0
11602,TRAIN,0,0
11606,TRAIN,0,0
11608,TRAIN,0,0
11609,TRAIN,0,0
11610,TRAIN,0,0
11611,TRAIN,0,0
11613,TRAIN,0,0
11614,TRAIN,0,0
11615,TRAIN,0,0
11617,TRAIN,0,0
11618,TRAIN,0,0
11619,TRAIN,0,0
11621,TRAIN,0,0
11623,TRAIN,0,0
11624,TRAIN,0,0
11625,TRAIN,0,0
11628,TRAIN,0,0
11630,TRAIN,0,0
11631,TRAIN,0,0
11633,TRAIN,0,0
11634,TRAIN,0,0
11635,TRAIN,0,0
11636,TRAIN,0,0
11637,TRAIN,0,0
11638,TRAIN,0,0
11641,TRAIN,0,0
11642,TRAIN,0,0
11643,TRAIN,0,0
11644,TRAIN,0,0
11646,TRAIN,0,0
11648,TRAIN,0,0
11651,TRAIN,0,0
11652,TRAIN,0,0
11653,TRAIN,0,0
11654,TRAIN,0,0
11655,TRAIN,0,0
11657,TRAIN,0,0
11659,TRAIN,0,0
11662,TRAIN,0,0
11663,TRAIN,0,0
11666,TRAIN,0,0
11667,TRAIN,0,0
11670,TRAIN,0,0
11673,TRAIN,0,0
11676,TRAIN,0,0
11678,TRAIN,0,0
11680,TRAIN,0,0
11686,TRAIN,0,0
11689,TRAIN,0,0
11690,TRAIN,0,0
11691,TRAIN,0,0
11694,TRAIN,0,0
11698,TRAIN,0,0
11700,TRAIN,0,0
11702,TRAIN,0,0
11703,TRAIN,0,0
11704,TRAIN,0,0
11705,TRAIN,0,0
11706,TRAIN,0,0
11707,TRAIN,0,0
11708,TRAIN,0,0
11709,TRAIN,0,0
11711,TRAIN,0,0
11713,TRAIN,0,0
11715,TRAIN,0,0
11718,TRAIN,0,0
11719,TRAIN,0,0
11720,TRAIN,0,0
11721,TRAIN,0,0
11722,TRAIN,0,0
11723,TRAIN,0,0
11724,TRAIN,0,0
11726,TRAIN,0,0
11727,TRAIN,0,0
11729,TRAIN,0,0
11730,TRAIN,0,0
11733,TRAIN,0,0
11736,TRAIN,0,0
11737,TRAIN,0,0
11739,TRAIN,0,0
11742,TRAIN,0,0
11745,TRAIN,0,0
11746,TRAIN,0,0
11747,TRAIN,0,0
11750,TRAIN,0,0
11751,TRAIN,0,0
11752,TRAIN,0,0
11753,TRAIN,0,0
11754,TRAIN,0,0
11756,TRAIN,0,0
11757,TRAIN,0,0
11758,TRAIN,0,0
11759,TRAIN,0,0
11760,TRAIN,0,0
11761,TRAIN,0,0
11762,TRAIN,0,0
11763,TRAIN,0,0
11765,TRAIN,0,0
11769,TRAIN,0,0
11770,TRAIN,0,0
11772,TRAIN,0,0
11773,TRAIN,0,0
11775,TRAIN,0,0
11776,TRAIN,0,0
11777,TRAIN,0,0
11778,TRAIN,0,0
11781,TRAIN,0,0
11783,TRAIN,0,0
11785,TRAIN,0,0
11786,TRAIN,0,0
11788,TRAIN,0,0
11791,TRAIN,0,0
11793,TRAIN,0,0
11794,TRAIN,0,0
11796,TRAIN,0,0
11799,TRAIN,0,0
11800,TRAIN,0,0
11802,TRAIN,0,0
11803,TRAIN,0,0
11805,TRAIN,0,0
11806,TRAIN,0,0
11807,TRAIN,0,0
11808,TRAIN,0,0
11810,TRAIN,0,0
11811,TRAIN,0,0
11814,TRAIN,0,0
11815,TRAIN,0,0
11816,TRAIN,0,0
11817,TRAIN,0,0
11818,TRAIN,0,0
11819,TRAIN,0,0
11820,TRAIN,0,0
11822,TRAIN,0,0
11824,TRAIN,0,0
11828,TRAIN,0,0
11829,TRAIN,0,0
11831,TRAIN,0,0
11832,TRAIN,0,0
11833,TRAIN,0,0
11834,TRAIN,0,0
11836,TRAIN,0,0
11837,TRAIN,0,0
11838,TRAIN,0,0
11839,TRAIN,0,0
11840,TRAIN,0,0
11843,TRAIN,0,0
11844,TRAIN,0,0
11845,TRAIN,0,0
11849,TRAIN,0,0
11850,TRAIN,0,0
11853,TRAIN,0,0
11854,TRAIN,0,0
11855,TRAIN,0,0
11856,TRAIN,0,0
11858,TRAIN,0,0
11861,TRAIN,0,0
11864,TRAIN,0,0
11865,TRAIN,0,0
11866,TRAIN,0,0
11867,TRAIN,0,0
11868,TRAIN,0,0
11869,TRAIN,0,0
11871,TRAIN,0,0
11872,TRAIN,0,0
11873,TRAIN,0,0
11874,TRAIN,0,0
11875,TRAIN,0,0
11878,TRAIN,0,0
11881,TRAIN,0,0
11882,TRAIN,0,0
11883,TRAIN,0,0
11885,TRAIN,0,0
11886,TRAIN,0,0
11887,TRAIN,0,0
11888,TRAIN,0,0
11890,TRAIN,0,0
11891,TRAIN,0,0
11892,TRAIN,0,0
11894,TRAIN,0,0
11895,TRAIN,0,0
11896,TRAIN,0,0
11897,TRAIN,0,0
11898,TRAIN,0,0
11900,TRAIN,0,0
11903,TRAIN,0,0
11905,TRAIN,0,0
11906,TRAIN,0,0
11910,TRAIN,0,0
11911,TRAIN,0,0
11913,TRAIN,0,0
11915,TRAIN,0,0
11917,TRAIN,0,0
11918,TRAIN,0,0
11919,TRAIN,0,0
11921,TRAIN,0,0
11923,TRAIN,0,0
11924,TRAIN,0,0
11925,TRAIN,0,0
11926,TRAIN,0,0
11928,TRAIN,0,0
11929,TRAIN,0,0
11931,TRAIN,0,0
11932,TRAIN,0,0
11933,TRAIN,0,0
11934,TRAIN,0,0
11935,TRAIN,0,0
11937,TRAIN,0,0
11938,TRAIN,0,0
11939,TRAIN,0,0
11940,TRAIN,0,0
11941,TRAIN,0,0
11944,TRAIN,0,0
11945,TRAIN,0,0
11949,TRAIN,0,0
11950,TRAIN,0,0
11951,TRAIN,0,0
11952,TRAIN,0,0
11953,TRAIN,0,0
11956,TRAIN,0,0
11957,TRAIN,0,0
11958,TRAIN,0,0
11959,TRAIN,0,0
11960,TRAIN,0,0
11961,TRAIN,0,0
11963,TRAIN,0,0
11964,TRAIN,0,0
11965,TRAIN,0,0
11967,TRAIN,0,0
11968,TRAIN,0,0
11969,TRAIN,0,0
11972,TRAIN,0,0
11973,TRAIN,0,0
11974,TRAIN,0,0
11975,TRAIN,0,0
11977,TRAIN,0,0
11978,TRAIN,0,0
11985,TRAIN,0,0
11986,TRAIN,0,0
11987,TRAIN,0,0
11991,TRAIN,0,0
11992,TRAIN,0,0
11995,TRAIN,0,0
11996,TRAIN,0,0
11998,TRAIN,0,0
12000,TRAIN,0,0
12003,TRAIN,0,0
12004,TRAIN,0,0
12005,TRAIN,0,0
12006,TRAIN,0,0
12007,TRAIN,0,0
12008,TRAIN,0,0
12009,TRAIN,0,0
12010,TRAIN,0,0
12011,TRAIN,0,0
12012,TRAIN,0,0
12014,TRAIN,0,0
12015,TRAIN,0,0
12016,TRAIN,0,0
12017,TRAIN,0,0
12020,TRAIN,0,0
12021,TRAIN,0,0
12024,TRAIN,0,0
12025,TRAIN,0,0
12026,TRAIN,0,0
12028,TRAIN,0,0
12029,TRAIN,0,0
12031,TRAIN,0,0
12032,TRAIN,0,0
12034,TRAIN,0,0
12035,TRAIN,0,0
12036,TRAIN,0,0
12037,TRAIN,0,0
12038,TRAIN,0,0
12039,TRAIN,0,0
12040,TRAIN,0,0
12041,TRAIN,0,0
12042,TRAIN,0,0
12043,TRAIN,0,0
12045,TRAIN,0,0
12048,TRAIN,0,0
12049,TRAIN,0,0
12053,TRAIN,0,0
12057,TRAIN,0,0
12061,TRAIN,0,0
12062,TRAIN,0,0
12063,TRAIN,0,0
12064,TRAIN,0,0
12065,TRAIN,0,0
12066,TRAIN,0,0
12068,TRAIN,0,0
12071,TRAIN,0,0
12072,TRAIN,0,0
12074,TRAIN,0,0
12075,TRAIN,0,0
12076,TRAIN,0,0
12077,TRAIN,0,0
12080,TRAIN,0,0
12081,TRAIN,0,0
12082,TRAIN,0,0
12084,TRAIN,0,0
12085,TRAIN,0,0
12086,TRAIN,0,0
12088,TRAIN,0,0
12089,TRAIN,0,0
12093,TRAIN,0,0
12094,TRAIN,0,0
12095,TRAIN,0,0
12099,TRAIN,0,0
12101,TRAIN,0,0
12103,TRAIN,0,0
12104,TRAIN,0,0
12108,TRAIN,0,0
12109,TRAIN,0,0
12115,TRAIN,0,0
12116,TRAIN,0,0
12118,TRAIN,0,0
12120,TRAIN,0,0
12123,TRAIN,0,0
12125,TRAIN,0,0
12127,TRAIN,0,0
12129,TRAIN,0,0
12132,TRAIN,0,0
12133,TRAIN,0,0
12134,TRAIN,0,0
12136,TRAIN,0,0
12137,TRAIN,0,0
12138,TRAIN,0,0
12139,TRAIN,0,0
12140,TRAIN,0,0
12141,TRAIN,0,0
12143,TRAIN,0,0
12144,TRAIN,0,0
12145,TRAIN,0,0
12147,TRAIN,0,0
12148,TRAIN,0,0
12149,TRAIN,0,0
12150,TRAIN,0,0
12151,TRAIN,0,0
12154,TRAIN,0,0
12155,TRAIN,0,0
12158,TRAIN,0,0
12159,TRAIN,0,0
12161,TRAIN,0,0
12162,TRAIN,0,0
12163,TRAIN,0,0
12164,TRAIN,0,0
12168,TRAIN,0,0
12169,TRAIN,0,0
12171,TRAIN,0,0
12172,TRAIN,0,0
12173,TRAIN,0,0
12174,TRAIN,0,0
12175,TRAIN,0,0
12176,TRAIN,0,0
12177,TRAIN,0,0
12179,TRAIN,0,0
12180,TRAIN,0,0
12182,TRAIN,0,0
12183,TRAIN,0,0
12184,TRAIN,0,0
12187,TRAIN,0,0
12188,TRAIN,0,0
12189,TRAIN,0,0
12191,TRAIN,0,0
12192,TRAIN,0,0
12193,TRAIN,0,0
12194,TRAIN,0,0
12196,TRAIN,0,0
12197,TRAIN,0,0
12200,TRAIN,0,0
12203,TRAIN,0,0
12204,TRAIN,0,0
12205,TRAIN,0,0
12206,TRAIN,0,0
12207,TRAIN,0,0
12211,TRAIN,0,0
12212,TRAIN,0,0
12213,TRAIN,0,0
12215,TRAIN,0,0
12216,TRAIN,0,0
12218,TRAIN,0,0
12220,TRAIN,0,0
12221,TRAIN,0,0
12223,TRAIN,0,0
12225,TRAIN,0,0
12226,TRAIN,0,0
12227,TRAIN,0,0
12228,TRAIN,0,0
12229,TRAIN,0,0
12230,TRAIN,0,0
12231,TRAIN,0,0
12233,TRAIN,0,0
12234,TRAIN,0,0
12235,TRAIN,0,0
12236,TRAIN,0,0
12237,TRAIN,0,0
12239,TRAIN,0,0
12240,TRAIN,0,0
12241,TRAIN,0,0
12243,TRAIN,0,0
12246,TRAIN,0,0
12248,TRAIN,0,0
12249,TRAIN,0,0
12250,TRAIN,0,0
12251,TRAIN,0,0
12252,TRAIN,0,0
12253,TRAIN,0,0
12254,TRAIN,0,0
12255,TRAIN,0,0
12256,TRAIN,0,0
12258,TRAIN,0,0
12259,TRAIN,0,0
12260,TRAIN,0,0
12261,TRAIN,0,0
12262,TRAIN,0,0
12265,TRAIN,0,0
12267,TRAIN,0,0
12268,TRAIN,0,0
12269,TRAIN,0,0
12270,TRAIN,0,0
12271,TRAIN,0,0
12272,TRAIN,0,0
12273,TRAIN,0,0
12276,TRAIN,0,0
12277,TRAIN,0,0
12278,TRAIN,0,0
12279,TRAIN,0,0
12280,TRAIN,0,0
12281,TRAIN,0,0
12282,TRAIN,0,0
12283,TRAIN,0,0
12284,TRAIN,0,0
12288,TRAIN,0,0
12289,TRAIN,0,0
12290,TRAIN,0,0
12291,TRAIN,0,0
12293,TRAIN,0,0
12294,TRAIN,0,0
12296,TRAIN,0,0
12299,TRAIN,0,0
12301,TRAIN,0,0
12302,TRAIN,0,0
12303,TRAIN,0,0
12305,TRAIN,0,0
12308,TRAIN,0,0
12309,TRAIN,0,0
12311,TRAIN,0,0
12313,TRAIN,0,0
12314,TRAIN,0,0
12315,TRAIN,0,0
12316,TRAIN,0,0
12318,TRAIN,0,0
12320,TRAIN,0,0
12321,TRAIN,0,0
12322,TRAIN,0,0
12326,TRAIN,0,0
12329,TRAIN,0,0
12331,TRAIN,0,0
12333,TRAIN,0,0
12338,TRAIN,0,0
12340,TRAIN,0,0
12341,TRAIN,0,0
12342,TRAIN,0,0
12344,TRAIN,0,0
12347,TRAIN,0,0
12350,TRAIN,0,0
12354,TRAIN,0,0
12357,TRAIN,0,0
12358,TRAIN,0,0
12359,TRAIN,0,0
12360,TRAIN,0,0
12362,TRAIN,0,0
12364,TRAIN,0,0
12366,TRAIN,0,0
12367,TRAIN,0,0
12368,TRAIN,0,0
12370,TRAIN,0,0
12371,TRAIN,0,0
12372,TRAIN,0,0
12373,TRAIN,0,0
12375,TRAIN,0,0
12376,TRAIN,0,0
12377,TRAIN,0,0
12379,TRAIN,0,0
12380,TRAIN,0,0
12384,TRAIN,0,0
12385,TRAIN,0,0
12386,TRAIN,0,0
12389,TRAIN,0,0
12390,TRAIN,0,0
12391,TRAIN,0,0
12392,TRAIN,0,0
12396,TRAIN,0,0
12397,TRAIN,0,0
12398,TRAIN,0,0
12399,TRAIN,0,0
12400,TRAIN,0,0
12402,TRAIN,0,0
12406,TRAIN,0,0
12410,TRAIN,0,0
12414,TRAIN,0,0
12415,TRAIN,0,0
12416,TRAIN,0,0
12417,TRAIN,0,0
12418,TRAIN,0,0
12419,TRAIN,0,0
12420,TRAIN,0,0
12421,TRAIN,0,0
12422,TRAIN,0,0
12423,TRAIN,0,0
12426,TRAIN,0,0
12428,TRAIN,0,0
12429,TRAIN,0,0
12430,TRAIN,0,0
12432,TRAIN,0,0
12435,TRAIN,0,0
12436,TRAIN,0,0
12437,TRAIN,0,0
12441,TRAIN,0,0
12442,TRAIN,0,0
12443,TRAIN,0,0
12444,TRAIN,0,0
12445,TRAIN,0,0
12447,TRAIN,0,0
12449,TRAIN,0,0
12450,TRAIN,0,0
12452,TRAIN,0,0
12453,TRAIN,0,0
12454,TRAIN,0,0
12455,TRAIN,0,0
12457,TRAIN,0,0
12461,TRAIN,0,0
12467,TRAIN,0,0
12468,TRAIN,0,0
12469,TRAIN,0,0
12472,TRAIN,0,0
12473,TRAIN,0,0
12474,TRAIN,0,0
12476,TRAIN,0,0
12477,TRAIN,0,0
12480,TRAIN,0,0
12484,TRAIN,0,0
12486,TRAIN,0,0
12487,TRAIN,0,0
12488,TRAIN,0,0
12490,TRAIN,0,0
12491,TRAIN,0,0
12492,TRAIN,0,0
12493,TRAIN,0,0
12496,TRAIN,0,0
12498,TRAIN,0,0
12499,TRAIN,0,0
12500,TRAIN,0,0
12501,TRAIN,0,0
12505,TRAIN,0,0
12506,TRAIN,0,0
12511,TRAIN,0,0
12512,TRAIN,0,0
12516,TRAIN,0,0
12517,TRAIN,0,0
12520,TRAIN,0,0
12521,TRAIN,0,0
12522,TRAIN,0,0
12523,TRAIN,0,0
12525,TRAIN,0,0
12529,TRAIN,0,0
12530,TRAIN,0,0
12531,TRAIN,0,0
12533,TRAIN,0,0
12534,TRAIN,0,0
12535,TRAIN,0,0
12537,TRAIN,0,0
12538,TRAIN,0,0
12539,TRAIN,0,0
12541,TRAIN,0,0
12543,TRAIN,0,0
12544,TRAIN,0,0
12545,TRAIN,0,0
12546,TRAIN,0,0
12547,TRAIN,0,0
12548,TRAIN,0,0
12549,TRAIN,0,0
12554,TRAIN,0,0
12558,TRAIN,0,0
12559,TRAIN,0,0
12560,TRAIN,0,0
12562,TRAIN,0,0
12564,TRAIN,0,0
12565,TRAIN,0,0
12567,TRAIN,0,0
12568,TRAIN,0,0
12569,TRAIN,0,0
12571,TRAIN,0,0
12572,TRAIN,0,0
12573,TRAIN,0,0
12574,TRAIN,0,0
12575,TRAIN,0,0
12576,TRAIN,0,0
12577,TRAIN,0,0
12579,TRAIN,0,0
12580,TRAIN,0,0
12581,TRAIN,0,0
12583,TRAIN,0,0
12584,TRAIN,0,0
12589,TRAIN,0,0
12590,TRAIN,0,0
12591,TRAIN,0,0
12592,TRAIN,0,0
12593,TRAIN,0,0
12594,TRAIN,0,0
12596,TRAIN,0,0
12597,TRAIN,0,0
12598,TRAIN,0,0
12600,TRAIN,0,0
12604,TRAIN,0,0
12605,TRAIN,0,0
12606,TRAIN,0,0
12607,TRAIN,0,0
12608,TRAIN,0,0
12609,TRAIN,0,0
12613,TRAIN,0,0
12615,TRAIN,0,0
12616,TRAIN,0,0
12618,TRAIN,0,0
12619,TRAIN,0,0
12620,TRAIN,0,0
12622,TRAIN,0,0
12623,TRAIN,0,0
12624,TRAIN,0,0
12626,TRAIN,0,0
12627,TRAIN,0,0
12628,TRAIN,0,0
12630,TRAIN,0,0
12631,TRAIN,0,0
12633,TRAIN,0,0
12634,TRAIN,0,0
12636,TRAIN,0,0
12639,TRAIN,0,0
12640,TRAIN,0,0
12642,TRAIN,0,0
12648,TRAIN,0,0
12649,TRAIN,0,0
12650,TRAIN,0,0
12651,TRAIN,0,0
12653,TRAIN,0,0
12655,TRAIN,0,0
12657,TRAIN,0,0
12659,TRAIN,0,0
12661,TRAIN,0,0
12663,TRAIN,0,0
12665,TRAIN,0,0
12666,TRAIN,0,0
12667,TRAIN,0,0
12668,TRAIN,0,0
12669,TRAIN,0,0
12670,TRAIN,0,0
12673,TRAIN,0,0
12674,TRAIN,0,0
12675,TRAIN,0,0
12676,TRAIN,0,0
12677,TRAIN,0,0
12678,TRAIN,0,0
12679,TRAIN,0,0
12680,TRAIN,0,0
12683,TRAIN,0,0
12684,TRAIN,0,0
12685,TRAIN,0,0
12686,TRAIN,0,0
12687,TRAIN,0,0
12692,TRAIN,0,0
12693,TRAIN,0,0
12694,TRAIN,0,0
12695,TRAIN,0,0
12696,TRAIN,0,0
12698,TRAIN,0,0
12699,TRAIN,0,0
12700,TRAIN,0,0
12702,TRAIN,0,0
12704,TRAIN,0,0
12705,TRAIN,0,0
12706,TRAIN,0,0
12709,TRAIN,0,0
12712,TRAIN,0,0
12713,TRAIN,0,0
12717,TRAIN,0,0
12718,TRAIN,0,0
12719,TRAIN,0,0
12720,TRAIN,0,0
12722,TRAIN,0,0
12723,TRAIN,0,0
12725,TRAIN,0,0
12726,TRAIN,0,0
12727,TRAIN,0,0
12728,TRAIN,0,0
12729,TRAIN,0,0
12730,TRAIN,0,0
12731,TRAIN,0,0
12734,TRAIN,0,0
12735,TRAIN,0,0
12736,TRAIN,0,0
12737,TRAIN,0,0
12738,TRAIN,0,0
12739,TRAIN,0,0
12742,TRAIN,0,0
12744,TRAIN,0,0
12745,TRAIN,0,0
12746,TRAIN,0,0
12747,TRAIN,0,0
12748,TRAIN,0,0
12749,TRAIN,0,0
12750,TRAIN,0,0
12751,TRAIN,0,0
12753,TRAIN,0,0
12761,TRAIN,0,0
12762,TRAIN,0,0
12764,TRAIN,0,0
12766,TRAIN,0,0
12768,TRAIN,0,0
12769,TRAIN,0,0
12771,TRAIN,0,0
12775,TRAIN,0,0
12776,TRAIN,0,0
12778,TRAIN,0,0
12780,TRAIN,0,0
12781,TRAIN,0,0
12782,TRAIN,0,0
12784,TRAIN,0,0
12785,TRAIN,0,0
12787,TRAIN,0,0
12788,TRAIN,0,0
12790,TRAIN,0,0
12791,TRAIN,0,0
12792,TRAIN,0,0
12793,TRAIN,0,0
12796,TRAIN,0,0
12798,TRAIN,0,0
12800,TRAIN,0,0
12802,TRAIN,0,0
12803,TRAIN,0,0
12805,TRAIN,0,0
12807,TRAIN,0,0
12809,TRAIN,0,0
12810,TRAIN,0,0
12811,TRAIN,0,0
12813,TRAIN,0,0
12814,TRAIN,0,0
12818,TRAIN,0,0
12819,TRAIN,0,0
12820,TRAIN,0,0
12823,TRAIN,0,0
12825,TRAIN,0,0
12826,TRAIN,0,0
12827,TRAIN,0,0
12828,TRAIN,0,0
12829,TRAIN,0,0
12830,TRAIN,0,0
12831,TRAIN,0,0
12833,TRAIN,0,0
12834,TRAIN,0,0
12835,TRAIN,0,0
12836,TRAIN,0,0
12837,TRAIN,0,0
12842,TRAIN,0,0
12845,TRAIN,0,0
12848,TRAIN,0,0
12849,TRAIN,0,0
12850,TRAIN,0,0
12851,TRAIN,0,0
12852,TRAIN,0,0
12853,TRAIN,0,0
12854,TRAIN,0,0
12855,TRAIN,0,0
12856,TRAIN,0,0
12857,TRAIN,0,0
12858,TRAIN,0,0
12862,TRAIN,0,0
12864,TRAIN,0,0
12866,TRAIN,0,0
12868,TRAIN,0,0
12870,TRAIN,0,0
12871,TRAIN,0,0
12872,TRAIN,0,0
12873,TRAIN,0,0
12874,TRAIN,0,0
12876,TRAIN,0,0
12879,TRAIN,0,0
12881,TRAIN,0,0
12882,TRAIN,0,0
12883,TRAIN,0,0
12886,TRAIN,0,0
12887,TRAIN,0,0
12890,TRAIN,0,0
12891,TRAIN,0,0
12893,TRAIN,0,0
12894,TRAIN,0,0
12895,TRAIN,0,0
12896,TRAIN,0,0
12897,TRAIN,0,0
12898,TRAIN,0,0
12899,TRAIN,0,0
12900,TRAIN,0,0
12903,TRAIN,0,0
12905,TRAIN,0,0
12907,TRAIN,0,0
12911,TRAIN,0,0
12912,TRAIN,0,0
12914,TRAIN,0,0
12917,TRAIN,0,0
12918,TRAIN,0,0
12919,TRAIN,0,0
12920,TRAIN,0,0
12921,TRAIN,0,0
12922,TRAIN,0,0
12924,TRAIN,0,0
12927,TRAIN,0,0
12930,TRAIN,0,0
12932,TRAIN,0,0
12933,TRAIN,0,0
12936,TRAIN,0,0
12938,TRAIN,0,0
12939,TRAIN,0,0
12940,TRAIN,0,0
12941,TRAIN,0,0
12943,TRAIN,0,0
12944,TRAIN,0,0
12947,TRAIN,0,0
12948,TRAIN,0,0
12949,TRAIN,0,0
12952,TRAIN,0,0
12953,TRAIN,0,0
12954,TRAIN,0,0
12956,TRAIN,0,0
12966,TRAIN,0,0
12969,TRAIN,0,0
12971,TRAIN,0,0
12972,TRAIN,0,0
12973,TRAIN,0,0
12975,TRAIN,0,0
12976,TRAIN,0,0
12977,TRAIN,0,0
12978,TRAIN,0,0
12980,TRAIN,0,0
12981,TRAIN,0,0
12982,TRAIN,0,0
12984,TRAIN,0,0
12985,TRAIN,0,0
12987,TRAIN,0,0
12989,TRAIN,0,0
12990,TRAIN,0,0
12991,TRAIN,0,0
12993,TRAIN,0,0
12994,TRAIN,0,0
12996,TRAIN,0,0
12999,TRAIN,0,0
13000,TRAIN,0,0
13003,TRAIN,0,0
13004,TRAIN,0,0
13006,TRAIN,0,0
13009,TRAIN,0,0
13011,TRAIN,0,0
13012,TRAIN,0,0
13013,TRAIN,0,0
13014,TRAIN,0,0
13016,TRAIN,0,0
13018,TRAIN,0,0
13019,TRAIN,0,0
13022,TRAIN,0,0
13023,TRAIN,0,0
13026,TRAIN,0,0
13027,TRAIN,0,0
13028,TRAIN,0,0
13030,TRAIN,0,0
13032,TRAIN,0,0
13033,TRAIN,0,0
13034,TRAIN,0,0
13041,TRAIN,0,0
13042,TRAIN,0,0
13044,TRAIN,0,0
13046,TRAIN,0,0
13047,TRAIN,0,0
13048,TRAIN,0,0
13050,TRAIN,0,0
13052,TRAIN,0,0
13053,TRAIN,0,0
13054,TRAIN,0,0
13055,TRAIN,0,0
13058,TRAIN,0,0
13059,TRAIN,0,0
13061,TRAIN,0,0
13062,TRAIN,0,0
13063,TRAIN,0,0
13065,TRAIN,0,0
13067,TRAIN,0,0
13069,TRAIN,0,0
13075,TRAIN,0,0
13077,TRAIN,0,0
13078,TRAIN,0,0
13079,TRAIN,0,0
13080,TRAIN,0,0
13081,TRAIN,0,0
13083,TRAIN,0,0
13084,TRAIN,0,0
13085,TRAIN,0,0
13086,TRAIN,0,0
13087,TRAIN,0,0
13088,TRAIN,0,0
13089,TRAIN,0,0
13093,TRAIN,0,0
13094,TRAIN,0,0
13095,TRAIN,0,0
13096,TRAIN,0,0
13097,TRAIN,0,0
13099,TRAIN,0,0
13100,TRAIN,0,0
13101,TRAIN,0,0
13102,TRAIN,0,0
13103,TRAIN,0,0
13104,TRAIN,0,0
13105,TRAIN,0,0
13108,TRAIN,0,0
13110,TRAIN,0,0
13111,TRAIN,0,0
13113,TRAIN,0,0
13115,TRAIN,0,0
13116,TRAIN,0,0
13117,TRAIN,0,0
13119,TRAIN,0,0
13120,TRAIN,0,0
13121,TRAIN,0,0
13124,TRAIN,0,0
13127,TRAIN,0,0
13129,TRAIN,0,0
13130,TRAIN,0,0
13131,TRAIN,0,0
13132,TRAIN,0,0
13133,TRAIN,0,0
13134,TRAIN,0,0
13135,TRAIN,0,0
13136,TRAIN,0,0
13137,TRAIN,0,0
13138,TRAIN,0,0
13139,TRAIN,0,0
13141,TRAIN,0,0
13143,TRAIN,0,0
13146,TRAIN,0,0
13147,TRAIN,0,0
13148,TRAIN,0,0
13150,TRAIN,0,0
13151,TRAIN,0,0
13153,TRAIN,0,0
13155,TRAIN,0,0
13156,TRAIN,0,0
13157,TRAIN,0,0
13158,TRAIN,0,0
13159,TRAIN,0,0
13160,TRAIN,0,0
13162,TRAIN,0,0
13165,TRAIN,0,0
13166,TRAIN,0,0
13168,TRAIN,0,0
13170,TRAIN,0,0
13171,TRAIN,0,0
13174,TRAIN,0,0
13175,TRAIN,0,0
13176,TRAIN,0,0
13177,TRAIN,0,0
13183,TRAIN,0,0
13184,TRAIN,0,0
13185,TRAIN,0,0
13186,TRAIN,0,0
13187,TRAIN,0,0
13188,TRAIN,0,0
13190,TRAIN,0,0
13196,TRAIN,0,0
13197,TRAIN,0,0
13199,TRAIN,0,0
13202,TRAIN,0,0
13203,TRAIN,0,0
13204,TRAIN,0,0
13205,TRAIN,0,0
13207,TRAIN,0,0
13208,TRAIN,0,0
13209,TRAIN,0,0
13210,TRAIN,0,0
13211,TRAIN,0,0
13214,TRAIN,0,0
13215,TRAIN,0,0
13216,TRAIN,0,0
13218,TRAIN,0,0
13219,TRAIN,0,0
13225,TRAIN,0,0
13226,TRAIN,0,0
13232,TRAIN,0,0
13233,TRAIN,0,0
13234,TRAIN,0,0
13235,TRAIN,0,0
13236,TRAIN,0,0
13237,TRAIN,0,0
13239,TRAIN,0,0
13240,TRAIN,0,0
13242,TRAIN,0,0
13243,TRAIN,0,0
13246,TRAIN,0,0
13248,TRAIN,0,0
13250,TRAIN,0,0
13251,TRAIN,0,0
13252,TRAIN,0,0
13254,TRAIN,0,0
13255,TRAIN,0,0
13260,TRAIN,0,0
13262,TRAIN,0,0
13264,TRAIN,0,0
13265,TRAIN,0,0
13270,TRAIN,0,0
13271,TRAIN,0,0
13272,TRAIN,0,0
13274,TRAIN,0,0
13275,TRAIN,0,0
13279,TRAIN,0,0
13280,TRAIN,0,0
13281,TRAIN,0,0
13282,TRAIN,0,0
13284,TRAIN,0,0
13285,TRAIN,0,0
13286,TRAIN,0,0
13288,TRAIN,0,0
