d3mIndex,month_id,country_id,country_name,year,month,acled_count_pr,ged_best_ns,ged_best_sb,ln_ged_best_sb,icgcw_deteriorated,icgcw_improved,vdem_e_v2x_polyarchy_5c,vdem_e_wb_pop,vdem_e_wbgi_pve,vdem_e_total_resources_income_pc,time_since_ged_dummy_sb,reign_anticipation,reign_elected,reign_precip,reign_prev_conflict,reign_tenure_months,fvp_prop_excluded,fvp_lnpop200,fvp_lngdp200,fvp_lngdppercapita200,in_africa,yearmonth
5904,445,222,Egypt,2017,1,14.0,0.0,50.0,3.9318256327243297,0.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,1.1473309982925801,2.0,32.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-1
5905,446,222,Egypt,2017,2,13.0,0.0,14.0,2.7080502011022096,0.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,0.954717669023412,2.0,33.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-2
5906,447,222,Egypt,2017,3,31.0,0.0,67.0,4.21950770517611,0.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,0.877344430117612,2.0,34.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-3
5907,448,222,Egypt,2017,4,9.0,0.0,31.0,3.4657359027997297,1.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,1.22363103054101,2.0,35.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-4
5908,449,222,Egypt,2017,5,9.0,0.0,10.0,2.3978952727983702,1.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,1.22510840774682,2.0,36.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-5
5909,450,222,Egypt,2017,6,15.0,0.0,23.0,3.1780538303479506,1.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,1.22541768804652,2.0,37.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-6
5910,451,222,Egypt,2017,7,12.0,0.0,115.0,4.753590191106361,0.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,1.22475316872857,2.0,38.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-7
5911,452,222,Egypt,2017,8,9.0,0.0,17.0,2.89037175789616,0.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,1.22392326307287,2.0,39.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-8
5912,453,222,Egypt,2017,9,4.0,0.0,29.0,3.4011973816621603,0.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,0.869112030210595,2.0,40.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-9
5913,454,222,Egypt,2017,10,8.0,0.0,98.0,4.59511985013459,0.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,0.0,1.0,0.5475299683805099,2.0,41.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-10
5914,455,222,Egypt,2017,11,10.0,0.0,13.0,2.6390573296152597,1.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,1.0,1.0,0.5912707208041921,2.0,42.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-11
5915,456,222,Egypt,2017,12,14.0,0.0,30.0,3.43398720448515,1.0,0.0,0.0,96442593.0,-1.4240000000000002,393.44,0,1.0,1.0,0.158228013176077,2.0,43.0,0.09,11.415230000000001,13.8443,9.284984,1,2017-12
5916,457,222,Egypt,2018,1,8.0,0.0,23.0,3.1780538303479506,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,1.0,1.0,0.366073261888219,2.0,44.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-1
5917,458,222,Egypt,2018,2,0.0,0.0,98.0,4.59511985013459,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,1.0,1.0,0.541295652398374,2.0,45.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-2
5918,459,222,Egypt,2018,3,6.0,0.0,95.0,4.56434819146784,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,1.0,1.0,0.486018696451011,2.0,46.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-3
5919,460,222,Egypt,2018,4,2.0,0.0,107.0,4.68213122712422,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.404288134593745,2.0,47.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-4
5920,461,222,Egypt,2018,5,3.0,0.0,52.0,3.97029191355212,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.45616571490749397,2.0,48.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-5
5921,462,222,Egypt,2018,6,1.0,0.0,39.0,3.68887945411394,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.46076913257793606,2.0,49.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-6
5922,463,222,Egypt,2018,7,1.0,0.0,34.0,3.5553480614894104,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.46442219103114396,2.0,50.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-7
5923,464,222,Egypt,2018,8,2.0,0.0,74.0,4.31748811353631,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.464781707213636,2.0,51.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-8
5924,465,222,Egypt,2018,9,6.0,0.0,13.0,2.6390573296152597,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.47483693781329994,2.0,52.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-9
5925,466,222,Egypt,2018,10,3.0,0.0,89.0,4.4998096703302695,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.615406503650123,2.0,53.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-10
5926,467,222,Egypt,2018,11,10.0,0.0,43.0,3.7841896339182597,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.0733002108464169,2.0,54.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-11
5927,468,222,Egypt,2018,12,28.0,0.0,37.0,3.63758615972639,0.0,0.0,0.25,98423595.0,-1.165,393.44,0,0.0,1.0,0.491032244178614,2.0,55.0,0.09,11.42982,13.914470000000001,9.348097000000001,1,2018-12
5928,469,222,Egypt,2019,1,5.0,0.0,29.0,3.4011973816621603,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.48272832208171396,2.0,56.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-1
5929,470,222,Egypt,2019,2,12.0,0.0,50.0,3.9318256327243297,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.480916296830191,2.0,57.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-2
5930,471,222,Egypt,2019,3,17.0,0.0,10.0,2.3978952727983702,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.65592561109156,2.0,58.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-3
5931,472,222,Egypt,2019,4,2.0,0.0,26.0,3.29583686600433,1.0,0.0,0.0,98423595.0,-1.165,393.44,0,1.0,1.0,0.640590457587603,2.0,60.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-4
5932,473,222,Egypt,2019,5,12.0,0.0,80.0,4.39444915467244,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.599893690882872,2.0,60.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-5
5933,474,222,Egypt,2019,6,4.0,0.0,74.0,4.31748811353631,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.5972526204653671,2.0,61.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-6
5934,475,222,Egypt,2019,7,6.0,0.0,27.0,3.3322045101752003,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.599370217942766,2.0,62.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-7
5935,476,222,Egypt,2019,8,3.0,0.0,28.0,3.36729582998647,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.605432044328313,2.0,63.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-8
5936,477,222,Egypt,2019,9,41.0,0.0,70.0,4.26267987704132,1.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.6053858105561629,2.0,64.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-9
5937,478,222,Egypt,2019,10,38.0,0.0,24.0,3.2188758248682006,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.491844258277224,2.0,65.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-10
5938,479,222,Egypt,2019,11,6.0,0.0,16.0,2.83321334405622,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.196160731436993,2.0,66.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-11
5939,480,222,Egypt,2019,12,8.0,0.0,8.0,2.19722457733622,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.346084849495166,2.0,67.0,0.09,11.4444,13.984639999999999,9.41121,1,2019-12
5940,481,222,Egypt,2020,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,0.5004009082341629,2.0,68.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-1
5941,482,222,Egypt,2020,2,12.0,0.0,14.0,2.7080502011022096,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,1.3463384481854799,2.0,69.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-2
5942,483,222,Egypt,2020,3,7.0,0.0,6.0,1.9459101490553101,1.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,1.51709558446822,2.0,70.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-3
5943,484,222,Egypt,2020,4,10.0,0.0,17.0,2.89037175789616,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,1.50757745709753,2.0,71.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-4
5944,485,222,Egypt,2020,5,0.0,,,,0.0,0.0,0.0,98423595.0,-1.165,393.44,0,0.0,1.0,1.4453329615822699,2.0,72.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-5
5945,486,222,Egypt,2020,6,0.0,,,,0.0,0.0,0.0,98423595.0,-1.165,393.44,1,0.0,1.0,1.4453329615822699,2.0,72.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-6
5946,487,222,Egypt,2020,7,0.0,,,,0.0,0.0,0.0,98423595.0,-1.165,393.44,2,0.0,1.0,1.4453329615822699,2.0,72.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-7
5947,488,222,Egypt,2020,8,0.0,,,,0.0,0.0,0.0,98423595.0,-1.165,393.44,3,0.0,1.0,1.4453329615822699,2.0,72.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-8
5948,489,222,Egypt,2020,9,0.0,,,,0.0,0.0,0.0,98423595.0,-1.165,393.44,4,0.0,1.0,1.4453329615822699,2.0,72.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-9
5949,490,222,Egypt,2020,10,0.0,,,,0.0,0.0,0.0,98423595.0,-1.165,393.44,5,0.0,1.0,1.4453329615822699,2.0,72.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-10
5950,491,222,Egypt,2020,11,0.0,,,,0.0,0.0,0.0,98423595.0,-1.165,393.44,6,0.0,1.0,1.4453329615822699,2.0,72.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-11
5951,492,222,Egypt,2020,12,0.0,,,,0.0,0.0,0.0,98423595.0,-1.165,393.44,7,0.0,1.0,1.4453329615822699,2.0,72.0,0.09,11.459000000000001,14.05481,9.474324000000001,1,2020-12
5952,121,76,Equatorial Guinea,1990,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1118,0.0,1.0,-1.4564526988668502,0.0,126.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-1
5953,122,76,Equatorial Guinea,1990,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1119,0.0,1.0,-1.29104072421404,0.0,127.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-2
5954,123,76,Equatorial Guinea,1990,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1120,0.0,1.0,-1.62514245362994,0.0,128.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-3
5955,124,76,Equatorial Guinea,1990,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1121,0.0,1.0,-1.67446916443811,0.0,129.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-4
5956,125,76,Equatorial Guinea,1990,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1122,0.0,1.0,-1.48515988147819,0.0,130.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-5
5957,126,76,Equatorial Guinea,1990,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1123,0.0,1.0,-1.197223112303,0.0,131.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-6
5958,127,76,Equatorial Guinea,1990,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1124,0.0,1.0,-1.2613982877691101,0.0,132.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-7
5959,128,76,Equatorial Guinea,1990,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1125,0.0,1.0,-1.3782646504999199,0.0,133.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-8
5960,129,76,Equatorial Guinea,1990,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1126,0.0,1.0,-1.5080954637482398,0.0,134.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-9
5961,130,76,Equatorial Guinea,1990,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1127,0.0,1.0,-1.02130988731151,0.0,135.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-10
5962,131,76,Equatorial Guinea,1990,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1128,0.0,1.0,-0.966586698280572,0.0,136.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-11
5963,132,76,Equatorial Guinea,1990,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419188.0,-0.133,0.0,1129,0.0,1.0,-0.726261649294783,0.0,137.0,0.45,5.9332080000000005,6.055928,6.907259,1,1990-12
5964,133,76,Equatorial Guinea,1991,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1130,0.0,1.0,-0.6785048142858461,0.0,138.0,0.45,5.967123,6.045653,6.865216,1,1991-1
5965,134,76,Equatorial Guinea,1991,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1131,0.0,1.0,-0.5482783389464321,0.0,139.0,0.45,5.967123,6.045653,6.865216,1,1991-2
5966,135,76,Equatorial Guinea,1991,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1132,0.0,1.0,-0.323944334716693,0.0,140.0,0.45,5.967123,6.045653,6.865216,1,1991-3
5967,136,76,Equatorial Guinea,1991,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1133,0.0,1.0,0.079478986955992,0.0,141.0,0.45,5.967123,6.045653,6.865216,1,1991-4
5968,137,76,Equatorial Guinea,1991,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1134,1.0,1.0,0.11836027871379401,0.0,142.0,0.45,5.967123,6.045653,6.865216,1,1991-5
5969,138,76,Equatorial Guinea,1991,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1135,1.0,1.0,0.207615920419087,0.0,143.0,0.45,5.967123,6.045653,6.865216,1,1991-6
5970,139,76,Equatorial Guinea,1991,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1136,1.0,1.0,0.597853909554298,0.0,144.0,0.45,5.967123,6.045653,6.865216,1,1991-7
5971,140,76,Equatorial Guinea,1991,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1137,1.0,1.0,0.8503990578974879,0.0,145.0,0.45,5.967123,6.045653,6.865216,1,1991-8
5972,141,76,Equatorial Guinea,1991,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1138,1.0,1.0,0.5199561384785429,0.0,146.0,0.45,5.967123,6.045653,6.865216,1,1991-9
5973,142,76,Equatorial Guinea,1991,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1139,1.0,1.0,0.33061109467572597,0.0,147.0,0.45,5.967123,6.045653,6.865216,1,1991-10
5974,143,76,Equatorial Guinea,1991,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1140,1.0,1.0,0.124949844989252,0.0,148.0,0.45,5.967123,6.045653,6.865216,1,1991-11
5975,144,76,Equatorial Guinea,1991,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432853.0,-0.133,0.0,1141,0.0,1.0,0.0385552679434581,0.0,149.0,0.45,5.967123,6.045653,6.865216,1,1991-12
5976,145,76,Equatorial Guinea,1992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1142,0.0,1.0,0.0249343545195904,0.0,150.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-1
5977,146,76,Equatorial Guinea,1992,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1143,0.0,1.0,-0.21601882038219697,0.0,151.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-2
5978,147,76,Equatorial Guinea,1992,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1144,0.0,1.0,-0.226591813676147,0.0,152.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-3
5979,148,76,Equatorial Guinea,1992,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1145,0.0,1.0,-0.562118289480725,0.0,153.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-4
5980,149,76,Equatorial Guinea,1992,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1146,0.0,1.0,-1.08548314164967,0.0,154.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-5
5981,150,76,Equatorial Guinea,1992,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1147,0.0,1.0,-1.21059118076955,0.0,155.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-6
5982,151,76,Equatorial Guinea,1992,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1148,0.0,1.0,-1.5569175285018502,0.0,156.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-7
5983,152,76,Equatorial Guinea,1992,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1149,0.0,1.0,-2.2099666456825298,0.0,157.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-8
5984,153,76,Equatorial Guinea,1992,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1150,0.0,1.0,-2.1294889644387798,0.0,158.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-9
5985,154,76,Equatorial Guinea,1992,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1151,0.0,1.0,-1.89845527824203,0.0,159.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-10
5986,155,76,Equatorial Guinea,1992,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1152,0.0,1.0,-1.6450051561939298,0.0,160.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-11
5987,156,76,Equatorial Guinea,1992,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447266.0,-0.133,29.46,1153,0.0,1.0,-1.7722709152483702,0.0,161.0,0.0,6.001616,6.343869000000001,7.1310009999999995,1,1992-12
5988,157,76,Equatorial Guinea,1993,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1154,0.0,1.0,-1.7874900448825402,0.0,162.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-1
5989,158,76,Equatorial Guinea,1993,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1155,0.0,1.0,-1.58481066098624,0.0,163.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-2
5990,159,76,Equatorial Guinea,1993,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1156,0.0,1.0,-1.3762902354275701,0.0,164.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-3
5991,160,76,Equatorial Guinea,1993,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1157,0.0,1.0,-1.22373559109457,0.0,165.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-4
5992,161,76,Equatorial Guinea,1993,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1158,0.0,1.0,-0.92244850957046,0.0,166.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-5
5993,162,76,Equatorial Guinea,1993,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1159,0.0,1.0,-0.927113428705555,0.0,167.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-6
5994,163,76,Equatorial Guinea,1993,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1160,0.0,1.0,-0.8998522470600401,0.0,168.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-7
5995,164,76,Equatorial Guinea,1993,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1161,0.0,1.0,-0.000418752137561006,0.0,169.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-8
5996,165,76,Equatorial Guinea,1993,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1162,0.0,1.0,-0.146465319067582,0.0,170.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-9
5997,166,76,Equatorial Guinea,1993,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1163,0.0,1.0,-0.169196667230867,0.0,171.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-10
5998,167,76,Equatorial Guinea,1993,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1164,0.0,1.0,-0.0376865439747721,0.0,172.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-11
5999,168,76,Equatorial Guinea,1993,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462637.0,-0.133,98.4,1165,0.0,1.0,0.17988450143709697,0.0,173.0,0.0,6.036459,6.448528,7.202253999999999,1,1993-12
6000,169,76,Equatorial Guinea,1994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1166,0.0,1.0,0.27348557329428097,0.0,174.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-1
6001,170,76,Equatorial Guinea,1994,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1167,0.0,1.0,0.0887676815631323,0.0,175.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-2
6002,171,76,Equatorial Guinea,1994,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1168,0.0,1.0,-0.00984277995950232,0.0,176.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-3
6003,172,76,Equatorial Guinea,1994,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1169,0.0,1.0,0.5752455149232231,0.0,177.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-4
6004,173,76,Equatorial Guinea,1994,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1170,0.0,1.0,0.46541300684934794,0.0,178.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-5
6005,174,76,Equatorial Guinea,1994,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1171,0.0,1.0,0.42310723365641706,0.0,179.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-6
6006,175,76,Equatorial Guinea,1994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1172,0.0,1.0,0.204774414472828,0.0,180.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-7
6007,176,76,Equatorial Guinea,1994,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1173,0.0,1.0,-0.34277545306148105,0.0,181.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-8
6008,177,76,Equatorial Guinea,1994,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1174,0.0,1.0,0.867245953757119,0.0,182.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-9
6009,178,76,Equatorial Guinea,1994,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1175,0.0,1.0,0.689237160752183,0.0,183.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-10
6010,179,76,Equatorial Guinea,1994,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1176,0.0,1.0,0.439262983192096,0.0,184.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-11
6011,180,76,Equatorial Guinea,1994,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479098.0,-0.133,109.48,1177,0.0,1.0,0.299996976167031,0.0,185.0,0.0,6.071193,6.602697,7.3219009999999995,1,1994-12
6012,181,76,Equatorial Guinea,1995,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496768.0,-0.133,156.49,1178,0.0,1.0,0.22243579016585502,0.0,186.0,0.0,6.105534,6.7638490000000004,7.4473009999999995,1,1995-1
6013,182,76,Equatorial Guinea,1995,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496768.0,-0.133,156.49,1179,0.0,1.0,0.35279515467968203,0.0,187.0,0.0,6.105534,6.7638490000000004,7.4473009999999995,1,1995-2
6014,183,76,Equatorial Guinea,1995,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496768.0,-0.133,156.49,1180,0.0,1.0,0.527851089936959,0.0,188.0,0.0,6.105534,6.7638490000000004,7.4473009999999995,1,1995-3
6015,184,76,Equatorial Guinea,1995,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496768.0,-0.133,156.49,1181,0.0,1.0,-0.174160214661645,0.0,189.0,0.0,6.105534,6.7638490000000004,7.4473009999999995,1,1995-4
6016,185,76,Equatorial Guinea,1995,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496768.0,-0.133,156.49,1182,0.0,1.0,0.452360375833313,0.0,190.0,0.0,6.105534,6.7638490000000004,7.4473009999999995,1,1995-5
