d3mIndex,cultivar,sitename,day,canopy_height
4594,PI329394,MAC Field Scanner Season 4 Range 17 Column 9,84,300
4595,PI329394,MAC Field Scanner Season 4 Range 17 Column 9,85,297
4596,PI329394,MAC Field Scanner Season 4 Range 17 Column 9,122,393
4597,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,12,11
4598,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,13,11
4599,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,14,11
4600,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,15,11
4601,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,16,11
4602,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,17,11
4603,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,18,13
4604,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,19,13
4605,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,22,16
4606,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,24,18
4607,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,26,21
4608,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,27,23
4609,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,30,30
4610,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,31,32
4611,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,77,256
4612,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,78,255
4613,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,80,272
4614,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,83,286
4615,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,84,285
4616,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,85,288
4617,PI329394,MAC Field Scanner Season 4 Range 32 Column 13,133,354
4618,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,12,13
4619,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,13,12
4620,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,14,12
4621,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,15,12
4622,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,16,13
4623,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,17,14
4624,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,18,15
4625,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,19,16
4626,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,22,19
4627,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,24,23
4628,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,26,27
4629,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,27,28
4630,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,30,35
4631,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,31,37
4632,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,36,62
4633,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,44,107
4634,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,45,116
4635,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,46,123
4636,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,47,132
4637,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,48,131
4638,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,50,150
4639,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,51,157
4640,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,52,164
4641,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,57,199
4642,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,73,274
4643,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,74,276
4644,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,75,283
4645,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,77,289
4646,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,78,283
4647,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,80,303
4648,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,83,312
4649,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,84,320
4650,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,85,315
4651,PI329394,MAC Field Scanner Season 4 Range 32 Column 14,133,345
4652,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,12,12
4653,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,14,11
4654,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,15,11
4655,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,16,12
4656,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,17,11
4657,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,19,13
4658,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,27,15
4659,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,29,16
4660,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,31,19
4661,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,36,33
4662,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,46,84
4663,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,47,89
4664,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,48,93
4665,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,51,103
4666,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,52,107
4667,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,57,133
4668,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,58,137
4669,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,73,220
4670,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,75,225
4671,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,77,234
4672,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,78,239
4673,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,80,248
4674,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,83,257
4675,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,84,268
4676,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,85,272
4677,PI329403,MAC Field Scanner Season 4 Range 6 Column 10,133,393
4678,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,12,12
4679,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,14,12
4680,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,15,12
4681,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,16,12
4682,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,17,12
4683,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,19,13
4684,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,27,17
4685,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,29,19
4686,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,31,21
4687,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,36,38
4688,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,46,84
4689,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,47,88
4690,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,48,95
4691,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,51,107
4692,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,52,111
4693,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,57,136
4694,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,58,140
4695,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,73,199
4696,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,75,206
4697,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,77,223
4698,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,78,223
4699,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,80,231
4700,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,83,235
4701,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,84,250
4702,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,85,248
4703,PI329403,MAC Field Scanner Season 4 Range 6 Column 9,133,374
4704,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,12,12
4705,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,14,11
4706,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,15,11
4707,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,16,11
4708,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,17,11
4709,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,19,13
4710,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,27,17
4711,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,29,19
4712,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,31,21
4713,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,36,34
4714,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,78,275
4715,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,80,280
4716,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,83,278
4717,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,84,282
4718,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,85,275
4719,PI329465,MAC Field Scanner Season 4 Range 3 Column 3,122,344
4720,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,12,11
4721,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,14,11
4722,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,15,11
4723,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,16,11
4724,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,17,11
4725,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,19,12
4726,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,27,16
4727,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,29,18
4728,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,31,21
4729,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,36,36
4730,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,78,264
4731,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,80,275
4732,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,83,283
4733,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,84,288
4734,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,85,289
4735,PI329465,MAC Field Scanner Season 4 Range 3 Column 4,122,314
4736,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,12,10
4737,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,13,10
4738,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,14,10
4739,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,15,10
4740,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,16,10
4741,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,17,10
4742,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,18,11
4743,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,19,11
4744,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,22,13
4745,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,24,14
4746,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,26,18
4747,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,27,19
4748,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,30,25
4749,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,31,27
4750,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,77,276
4751,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,78,271
4752,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,80,288
4753,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,83,292
4754,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,84,293
4755,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,85,295
4756,PI329471,MAC Field Scanner Season 4 Range 34 Column 11,133,331
4757,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,12,10
4758,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,13,10
4759,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,14,10
4760,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,15,9
4761,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,16,10
4762,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,17,10
4763,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,18,11
4764,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,19,11
4765,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,22,11
4766,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,24,12
4767,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,26,14
4768,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,27,15
4769,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,30,18
4770,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,31,19
4771,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,77,276
4772,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,78,276
4773,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,80,284
4774,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,83,268
4775,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,84,292
4776,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,85,286
4777,PI329471,MAC Field Scanner Season 4 Range 34 Column 12,133,338
4778,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,12,11
4779,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,14,11
4780,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,15,11
4781,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,16,11
4782,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,17,11
4783,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,19,12
4784,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,27,16
4785,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,29,17
4786,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,31,18
4787,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,36,28
4788,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,78,261
4789,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,80,244
4790,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,83,258
4791,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,84,258
4792,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,85,257
4793,PI329473,MAC Field Scanner Season 4 Range 4 Column 3,122,340
4794,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,12,11
4795,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,14,11
4796,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,15,11
4797,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,16,11
4798,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,17,11
4799,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,19,12
4800,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,27,18
4801,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,29,21
4802,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,31,23
4803,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,36,37
4804,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,46,90
4805,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,47,98
4806,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,48,108
4807,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,51,130
4808,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,52,136
4809,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,57,164
4810,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,58,168
4811,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,73,247
4812,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,75,253
4813,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,77,266
4814,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,78,260
4815,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,80,274
4816,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,83,277
4817,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,84,284
4818,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,85,283
4819,PI329473,MAC Field Scanner Season 4 Range 4 Column 4,133,366
4820,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,12,11
4821,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,14,11
4822,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,15,11
4823,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,16,11
4824,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,17,11
4825,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,18,12
4826,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,19,12
4827,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,24,12
4828,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,27,14
4829,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,29,15
4830,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,30,17
4831,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,31,18
4832,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,36,32
4833,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,45,69
4834,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,46,70
4835,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,47,79
4836,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,48,81
4837,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,50,98
4838,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,51,108
4839,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,52,98
4840,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,57,119
4841,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,73,200
4842,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,75,213
4843,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,77,207
4844,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,78,228
4845,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,80,211
4846,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,83,241
4847,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,84,229
4848,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,85,259
4849,PI329478,MAC Field Scanner Season 4 Range 24 Column 11,133,333
4850,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,12,11
4851,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,14,11
4852,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,15,11
4853,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,16,11
4854,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,17,12
4855,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,18,13
4856,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,19,14
4857,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,24,17
4858,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,27,22
4859,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,29,27
4860,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,30,29
4861,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,31,33
4862,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,36,55
4863,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,45,118
4864,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,46,122
4865,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,47,134
4866,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,48,137
4867,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,50,157
4868,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,51,163
4869,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,52,171
4870,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,57,185
4871,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,73,217
4872,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,75,221
4873,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,77,223
4874,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,78,226
4875,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,80,246
4876,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,83,240
4877,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,84,263
4878,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,85,248
4879,PI329478,MAC Field Scanner Season 4 Range 24 Column 12,133,354
4880,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,12,12
4881,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,14,11
4882,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,15,11
4883,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,16,12
4884,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,17,12
4885,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,18,13
4886,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,19,15
4887,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,27,24
4888,PI329480,MAC Field Scanner Season 4 Range 13 Column 15,29,28
