d3mIndex,cultivar,sitename,day,canopy_height
3528,PI329299,MAC Field Scanner Season 4 Range 52 Column 13,73,220
3529,PI329299,MAC Field Scanner Season 4 Range 52 Column 13,74,220
3530,PI329299,MAC Field Scanner Season 4 Range 52 Column 13,75,224
3531,PI329299,MAC Field Scanner Season 4 Range 52 Column 13,78,233
3532,PI329299,MAC Field Scanner Season 4 Range 52 Column 13,80,239
3534,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,12,10
3535,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,13,10
3536,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,14,10
3537,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,16,11
3538,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,17,11
3539,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,18,12
3540,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,19,12
3541,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,22,15
3542,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,24,15
3543,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,26,18
3544,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,27,19
3545,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,30,23
3546,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,31,25
3547,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,35,40
3548,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,36,45
3549,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,44,72
3550,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,45,76
3551,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,46,79
3552,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,48,91
3553,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,50,103
3554,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,51,128
3555,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,52,121
3556,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,53,123
3557,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,56,137
3558,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,57,145
3559,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,72,217
3560,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,73,222
3561,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,74,224
3562,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,75,233
3563,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,78,247
3564,PI329299,MAC Field Scanner Season 4 Range 52 Column 14,80,248
3566,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,12,12
3567,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,14,12
3568,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,15,12
3569,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,16,12
3570,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,17,12
3571,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,19,14
3572,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,27,19
3573,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,29,22
3574,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,31,25
3575,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,36,44
3576,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,46,96
3577,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,47,102
3578,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,48,108
3579,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,51,155
3580,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,52,164
3581,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,57,200
3582,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,58,207
3583,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,73,298
3584,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,75,308
3585,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,77,322
3586,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,78,319
3587,PI329300,MAC Field Scanner Season 4 Range 5 Column 13,80,330
3589,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,12,13
3590,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,14,12
3591,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,15,12
3592,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,16,13
3593,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,17,13
3594,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,19,16
3595,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,27,24
3596,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,29,29
3597,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,31,34
3598,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,36,54
3599,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,46,139
3600,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,47,148
3601,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,48,159
3602,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,51,179
3603,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,52,186
3604,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,57,226
3605,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,58,236
3606,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,73,287
3607,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,75,288
3608,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,77,292
3609,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,78,290
3610,PI329300,MAC Field Scanner Season 4 Range 5 Column 14,80,295
3612,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,12,11
3613,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,13,11
3614,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,14,11
3615,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,15,11
3616,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,16,11
3617,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,17,12
3618,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,18,13
3619,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,19,14
3620,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,22,17
3621,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,24,17
3622,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,26,18
3623,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,27,19
3624,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,30,22
3625,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,31,23
3626,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,77,260
3627,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,78,262
3628,PI329310,MAC Field Scanner Season 4 Range 40 Column 3,80,266
3630,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,12,10
3631,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,13,11
3632,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,14,10
3633,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,15,10
3634,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,16,10
3635,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,17,10
3636,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,18,12
3637,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,19,12
3638,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,22,16
3639,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,24,17
3640,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,26,20
3641,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,27,21
3642,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,30,26
3643,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,31,27
3644,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,77,220
3645,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,78,267
3646,PI329310,MAC Field Scanner Season 4 Range 40 Column 4,80,226
3648,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,12,10
3649,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,13,10
3650,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,14,10
3651,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,15,10
3652,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,16,10
3653,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,17,10
3654,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,18,11
3655,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,19,12
3656,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,22,12
3657,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,24,12
3658,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,26,13
3659,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,27,14
3660,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,30,15
3661,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,31,15
3662,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,77,248
3663,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,78,254
3664,PI329319,MAC Field Scanner Season 4 Range 42 Column 13,80,255
3666,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,12,11
3667,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,13,11
3668,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,14,11
3669,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,15,11
3670,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,16,12
3671,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,17,12
3672,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,18,14
3673,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,19,15
3674,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,22,17
3675,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,24,17
3676,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,26,18
3677,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,27,19
3678,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,30,23
3679,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,31,22
3680,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,77,256
3681,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,78,259
3682,PI329319,MAC Field Scanner Season 4 Range 42 Column 14,80,265
3684,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,12,11
3685,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,14,10
3686,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,15,11
3687,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,16,11
3688,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,17,11
3689,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,18,12
3690,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,19,13
3691,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,24,12
3692,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,27,16
3693,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,29,17
3694,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,30,19
3695,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,31,20
3696,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,36,36
3697,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,45,98
3698,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,46,119
3699,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,47,123
3700,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,48,130
3701,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,50,137
3702,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,51,146
3703,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,52,150
3704,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,57,183
3705,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,73,240
3706,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,75,243
3707,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,77,236
3708,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,78,246
3709,PI329326,MAC Field Scanner Season 4 Range 24 Column 13,80,244
3711,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,12,12
3712,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,14,12
3713,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,15,12
3714,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,16,12
3715,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,17,13
3716,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,18,15
3717,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,19,16
3718,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,24,17
3719,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,27,21
3720,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,29,24
3721,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,30,25
3722,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,31,27
3723,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,77,254
3724,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,78,259
3725,PI329326,MAC Field Scanner Season 4 Range 24 Column 14,80,257
3727,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,12,9
3728,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,13,9
3729,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,14,9
3730,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,15,9
3731,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,16,9
3732,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,17,9
3733,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,18,11
3734,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,19,12
3735,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,22,14
3736,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,24,13
3737,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,26,16
3738,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,27,18
3739,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,30,22
3740,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,31,23
3741,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,36,41
3742,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,44,77
3743,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,45,83
3744,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,46,92
3745,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,47,100
3746,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,48,108
3747,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,50,122
3748,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,51,130
3749,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,52,140
3750,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,57,172
3751,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,73,258
3752,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,74,262
3753,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,75,269
3754,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,76,276
3755,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,77,279
3756,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,78,283
3757,PI329326,MAC Field Scanner Season 4 Range 38 Column 10,80,291
3759,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,12,11
3760,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,13,11
3761,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,14,11
3762,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,15,11
3763,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,16,11
3764,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,17,12
3765,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,18,14
3766,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,19,15
3767,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,22,19
3768,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,24,19
3769,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,26,21
3770,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,27,23
3771,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,30,27
3772,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,31,29
3773,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,36,53
3774,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,44,100
3775,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,45,104
3776,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,46,113
3777,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,47,122
3778,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,48,124
3779,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,50,140
3780,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,51,149
3781,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,52,151
3782,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,57,175
3783,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,73,234
3784,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,74,238
3785,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,75,239
3786,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,76,238
3787,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,77,246
3788,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,78,245
3789,PI329326,MAC Field Scanner Season 4 Range 38 Column 9,80,257
3791,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,12,8
3792,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,13,8
3793,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,14,8
3794,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,15,8
3795,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,16,8
3796,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,17,8
3797,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,18,10
3798,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,19,11
3799,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,22,13
3800,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,24,13
3801,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,26,16
3802,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,27,17
3803,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,30,22
3804,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,31,23
3805,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,77,313
3806,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,78,310
3807,PI329333,MAC Field Scanner Season 4 Range 36 Column 5,80,318
3809,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,12,9
3810,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,13,9
3811,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,14,9
3812,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,15,9
3813,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,16,9
3814,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,17,9
3815,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,18,11
3816,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,19,11
3817,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,22,13
3818,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,24,13
3819,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,26,15
3820,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,27,17
3821,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,30,21
3822,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,31,21
3823,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,77,283
3824,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,78,307
3825,PI329333,MAC Field Scanner Season 4 Range 36 Column 6,80,281
3827,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,12,12
3828,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,14,11
3829,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,15,11
3830,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,16,12
3831,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,17,12
3832,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,18,13
3833,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,19,13
3834,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,24,14
3835,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,27,17
3836,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,29,20
3837,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,30,22
3838,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,31,22
3839,PI329338,MAC Field Scanner Season 4 Range 25 Column 15,36,41
